Id,Label
1098,026737
1099,017716
1100,061081
1101,012969
1102,021314
1104,072370
1105,086102
1107,011604
1109,061324
1110,008531
1111,003596
1114,024689
1115,062415
1116,045278
1117,039237
1118,026303
1119,039969
1120,028025
1121,072147
1122,056629
1123,043658
1124,024962
1125,018685
1126,006851
1127,036974
1129,062610
1130,033022
1131,007004
1132,021567
1134,050030
1135,034052
1137,086357
1138,087903
1139,097522
1141,027130
1142,036576
1143,087360
1144,003121
1145,077746
1147,054987
1148,079144
1149,038319
1150,052487
1151,090966
1152,037735
1153,010434
1154,087543
1155,084489
1156,052356
1157,087977
1158,077964
1159,051518
1160,078286
1161,009628
1162,007571
1163,027435
1164,038775
1165,064059
1167,084493
1168,086274
1169,028450
1170,041856
1171,028908
1172,055243
1173,083253
1174,043380
1175,021161
1176,080888
1177,010340
1178,024979
1179,056043
1180,028114
1181,062790
1182,073127
1183,066232
1184,027493
1185,067118
1186,030960
1187,067942
1188,063202
1189,072794
1191,095717
1192,028488
1193,043420
1194,083062
1195,081120
1196,071774
1197,041435
1198,099377
1199,092082
1200,062060
1201,098846
1202,051731
1203,013499
1204,022137
1205,097539
1206,054652
1207,075246
1208,046108
1209,077022
1210,074900
1212,088262
1213,071800
1214,003496
1215,041350
1216,081008
1217,032308
1218,080244
1219,091195
1220,018571
1221,040808
1222,045999
1224,073933
1225,072680
1227,079197
1228,035873
1229,014178
1230,097384
1231,035358
1232,055546
1234,031294
1235,065953
1236,001037
1237,002183
1238,001784
1239,077835
1241,043157
1242,077215
1243,053058
1244,044067
1245,073115
1246,063671
1247,031627
1248,045588
1249,095753
1250,011781
1251,001884
1252,081069
1253,040014
1254,097972
1255,087575
1256,025559
1257,052878
1258,070254
1259,087776
1260,046592
1261,015655
1263,026204
1264,058204
1265,042693
1266,000152
1267,060947
1269,083421
1270,034870
1271,069471
1272,098227
1273,020746
1275,095461
1276,033385
1277,047420
1278,095138
1279,081875
1280,018241
1282,056382
1283,059680
1284,008527
1285,048462
1287,084326
1288,034296
1291,038021
1292,063828
1293,049186
1294,053224
1295,043771
1296,075143
1297,042600
1298,059723
1299,006378
1301,047524
1303,005845
1304,019073
1305,082270
1306,065511
1307,067457
1308,039143
1309,073593
1310,026208
1311,008268
1312,061480
1313,036206
1314,000708
1315,059079
1317,025451
1318,048534
1320,095044
1321,056815
1323,023249
1325,007054
1326,084543
1327,098566
1328,040754
1329,036345
1330,041885
1331,015461
1332,016200
1333,091879
1334,086619
1335,012779
1336,034625
1337,047907
1339,014093
1341,092587
1342,092056
1343,081990
1344,015068
1345,083009
1346,022063
1347,091487
1348,016572
1349,033912
1352,050105
1353,082616
1354,065344
1355,044604
1356,027520
1357,044606
1359,068935
1360,029308
1361,042796
1363,084293
1364,024108
1365,007548
1366,072717
1367,084048
1369,061710
1371,019270
1372,047282
1373,059023
1374,026470
1375,064770
1376,054063
1377,002758
1378,030114
1379,007060
1380,065165
1381,013311
1382,038600
1383,034046
1384,047862
1385,069443
1386,091836
1387,031910
1389,082268
1390,021080
1391,081478
1392,004676
1394,028976
1395,052968
1396,088731
1397,021038
1398,090657
1399,071991
1400,063653
1401,051114
1402,054522
1403,065848
1404,064721
1405,019299
1406,029195
1407,088813
1409,097283
1410,046557
1412,083134
1413,006658
1414,081236
1415,056338
1416,040509
1417,044009
1418,073290
1420,063690
1421,026570
1422,035914
1423,099425
1424,058402
1425,055714
1426,092206
1427,057390
1428,033872
1429,019883
1430,083618
1431,027958
1432,001511
1433,027241
1434,043841
1435,033447
1436,091356
1437,055830
1438,063699
1440,019396
1441,054562
1442,074401
1443,018301
1444,089517
1445,004806
1446,040070
1447,090092
1448,038504
1449,051438
1450,076383
1452,079558
1453,077731
1457,095022
1458,054997
1461,072465
1462,093045
1463,013510
1464,038913
1465,043515
1466,069819
1467,062675
1468,071801
1469,099248
1470,060929
1471,046836
1472,025769
1473,091936
1475,028440
1476,014607
1477,089061
1478,031831
1479,039569
1480,006403
1481,006158
1482,081339
1484,044911
1485,056242
1486,082520
1487,054156
1488,069920
1489,005024
1491,004629
1492,061226
1493,049499
1494,081783
1495,019778
1496,054759
1497,007513
1498,088622
1499,057981
1500,024537
1501,030765
1502,085635
1503,085254
1504,022278
1505,004483
1507,037597
1508,041920
1509,017644
1510,089465
1511,076957
1512,061323
1513,028437
1514,092254
1515,051919
1516,097263
1517,067103
1518,020007
1520,032193
1521,039695
1523,040323
1524,080293
1525,093358
1526,037983
1527,070985
1528,099959
1529,057604
1530,021251
1531,012758
1532,029918
1533,047136
1534,036487
1535,040560
1536,032980
1537,081822
1538,089141
1539,027356
1540,098503
1541,015665
1542,014639
1543,038697
1544,084604
1545,069591
1547,087547
1548,085311
1549,072348
1550,073843
1551,073732
1552,072384
1553,053839
1555,027225
1556,026637
1557,014632
1558,087196
1559,036481
1560,019664
1561,080894
1562,025239
1563,018765
1564,096066
1565,087514
1566,003483
1567,069503
1568,075583
1570,077094
1571,020602
1573,099071
1574,074464
1575,093925
1576,017477
1577,083621
1578,077961
1579,054687
1580,031418
1581,027589
1582,051920
1583,049709
1584,087644
1585,022912
1586,022780
1587,044755
1588,007743
1589,041909
1590,038102
1591,020175
1592,073121
1593,047535
1594,042483
1595,040941
1596,021933
1598,013979
1599,034618
1600,013208
1601,029100
1602,034553
1603,007364
1604,015946
1605,047459
1606,064125
1607,024402
1608,082958
1609,067511
1611,055217
1612,070949
1613,053054
1614,033423
1615,096672
1616,053178
1617,051454
1618,024051
1619,088153
1621,010315
1622,064353
1623,053321
1624,004378
1625,023938
1626,070280
1627,036957
1628,087899
1629,019543
1630,022437
1631,077491
1632,091885
1633,037531
1634,062987
1635,051134
1636,038585
1637,071209
1638,040355
1639,027239
1640,090994
1641,021333
1642,058672
1643,018823
1644,044543
1645,037971
1646,030135
1647,062064
1649,037230
1650,024763
1651,045239
1652,001982
1653,050318
1654,076268
1655,052755
1656,065858
1657,092142
1658,032910
1659,058936
1660,087889
1661,072107
1662,001353
1663,043369
1664,021603
1665,095366
1666,065740
1667,025794
1669,044942
1670,026383
1671,019867
1673,063256
1674,039299
1675,037415
1676,087337
1677,057713
1678,021134
1679,031812
1680,092688
1681,035786
1682,096517
1683,088207
1684,057172
1685,034189
1686,079941
1688,071894
1689,019604
1690,081041
1691,091489
1692,058376
1693,025666
1694,029989
1695,052681
1696,016923
1697,001692
1698,077368
1699,044503
1701,042274
1704,059215
1705,019755
1706,044020
1707,093012
1708,046712
1709,051863
1711,072217
1712,061314
1716,093129
1717,011586
1718,027686
1719,005454
1720,078049
1721,061317
1722,063913
1723,061700
1724,057071
1725,068143
1726,015978
1727,026899
1728,087104
1729,010619
1730,077108
1731,026839
1732,049583
1733,090905
1734,021254
1736,010096
1737,000372
1738,084965
1739,027227
1740,020632
1741,091247
1742,034483
1743,065719
1744,086372
1745,086174
1747,024068
1748,012308
1749,000040
1750,087760
1751,023865
1752,080866
1753,055684
1755,072816
1756,083070
1758,033824
1759,073587
1760,033367
1761,067020
1762,045583
1763,093093
1764,038363
1765,045040
1766,097444
1767,074570
1768,030548
1769,078221
1771,033310
1772,033856
1773,009408
1774,099109
1775,065203
1777,015661
1778,057761
1779,009367
1780,093624
1781,082045
1782,046703
1783,000682
1784,083819
1785,044475
1786,027912
1788,014276
1789,025503
1790,080347
1792,064160
1793,018945
1794,096565
1795,067728
1796,064693
1797,013889
1798,034956
1800,003261
1801,058397
1803,073749
1804,089811
1807,016189
1808,036942
1809,035361
1810,087195
1811,021636
1812,031011
1813,039790
1814,040981
1816,053579
1817,032918
1818,022482
1819,081890
1820,029445
1821,082995
1822,028962
1823,038307
1824,055392
1826,010408
1827,071695
1828,049180
1829,092095
1830,046992
1831,087720
1832,085052
1833,064544
1834,056859
1835,021364
1836,062875
1837,028149
1838,003828
1839,042268
1840,046040
1841,019141
1843,095924
1844,049579
1846,098616
1847,027518
1848,097734
1850,057888
1851,034050
1852,045446
1853,025329
1855,034665
1856,003917
1857,044128
1858,014776
1859,089986
1860,084951
1861,088342
1863,063087
1864,006154
1866,025309
1867,052579
1868,018531
1869,002939
1870,024436
1871,050992
1872,010825
1873,099268
1874,080810
1876,019572
1880,052066
1881,042619
1882,017229
1883,027744
1884,033678
1885,022189
1886,032045
1888,038922
1889,014417
1890,030612
1891,088589
1892,092048
1895,083364
1896,014991
1898,021863
1899,019969
1900,046427
1903,096820
1904,033129
1905,002021
1906,092709
1907,055299
1908,092618
1909,080954
1910,093826
1911,050538
1912,021816
1913,017652
1914,004062
1915,040749
1916,094946
1917,028627
1918,098306
1919,033021
1922,097600
1923,072537
1924,070042
1925,094940
1927,026795
1929,032770
1930,097480
1931,011406
1932,050530
1933,046568
1934,020250
1935,033931
1936,003649
1937,032862
1938,049072
1939,014422
1941,067221
1942,023817
1943,035746
1946,092921
1947,009376
1950,094123
1953,097772
1956,000400
1957,032427
1958,028104
1959,074026
1960,090697
1961,071081
1962,053591
1963,049500
1964,097365
1965,020981
1966,030065
1967,042310
1968,036362
1970,045132
1973,000495
1974,019331
1975,095523
1976,098835
1977,063770
1979,063860
1982,013423
1983,066654
1984,054961
1985,080883
1987,051112
1988,092823
1989,080251
1990,084022
1991,006151
1992,074247
1993,015507
1994,047681
1995,036739
1996,016394
1997,006689
1998,058857
1999,052940
2001,000261
2003,099727
2004,042777
2005,078940
2007,073563
2008,063106
2009,005489
2010,044326
2011,009900
2013,027865
2015,047154
2016,052523
2017,042005
2018,044642
2019,082977
2020,096111
2021,067471
2022,003030
2023,080305
2024,007636
2025,043394
2026,080793
2027,014320
2028,078107
2029,091033
2030,071696
2031,017343
2032,061275
2034,007991
2035,050231
2037,022119
2038,005359
2039,075355
2040,018579
2041,006947
2043,014434
2044,019119
2045,060861
2046,087998
2047,016354
2048,060718
2049,056954
2050,046975
2051,026315
2052,007779
2053,033410
2054,054141
2057,095105
2058,077374
2059,085952
2060,005483
2061,094385
2064,004414
2065,028515
2069,095159
2071,051347
2072,097201
2073,023895
2074,062124
2075,092846
2077,037691
2078,082070
2079,035229
2080,060504
2081,024459
2083,004316
2084,041495
2085,055026
2086,085828
2087,048088
2088,080059
2090,074888
2091,095093
2092,043853
2093,021530
2094,001640
2095,014592
2096,052512
2097,015324
2099,093742
2100,071614
2101,033960
2102,043723
2103,079312
2104,045745
2105,052152
2107,088214
2108,077873
2109,011674
2111,084647
2112,020863
2113,033158
2114,004450
2115,026436
2116,065419
2117,082681
2118,030466
2119,037256
2121,078693
2122,054238
2124,030804
2126,094097
2127,041689
2128,065747
2129,035355
2130,099341
2131,085772
2132,064226
2133,023324
2134,024164
2136,096359
2137,048102
2138,059134
2140,074633
2141,043988
2142,092148
2143,032468
2144,099039
2145,009880
2146,027290
2148,012032
2149,063337
2150,060428
2151,019294
2152,068372
2153,058665
2154,071524
2155,041432
2158,096809
2159,002701
2160,072554
2161,042488
2162,086909
2163,012117
2164,017440
2165,074896
2166,027498
2168,074045
2169,076874
2170,042125
2171,072074
2172,062590
2174,026097
2175,070713
2177,023496
2178,066339
2179,018920
2182,044001
2183,001210
2184,039658
2185,025758
2186,094599
2187,014156
2188,046507
2189,085076
2190,038851
2191,068188
2192,050423
2193,051209
2194,022652
2197,023204
2198,029536
2199,079388
2200,010554
2201,083715
2202,010936
2204,042997
2206,021774
2207,032359
2208,072751
2209,021772
2210,018196
2211,056870
2212,035132
2213,097090
2214,073353
2215,014080
2216,004051
2218,007965
2219,026488
2221,074944
2222,031779
2224,054046
2225,011823
2226,006165
2227,001942
2229,024719
2230,083524
2231,008615
2232,032641
2233,049129
2234,097599
2235,058802
2236,075701
2237,069264
2238,003653
2239,075630
2240,008721
2241,078549
2243,043411
2244,092219
2245,083207
2246,016261
2247,005187
2249,088502
2250,086649
2252,083583
2253,000360
2254,089047
2256,013657
2258,073298
2259,096435
2260,064239
2261,075566
2264,073166
2266,029846
2267,065304
2268,057278
2269,021356
2270,031016
2271,040260
2272,038514
2273,043167
2274,076213
2275,084148
2276,070319
2277,014841
2278,037772
2280,083833
2281,000107
2282,059388
2283,056874
2284,033968
2286,063239
2287,018247
2288,051683
2289,003501
2290,012865
2291,043644
2293,011229
2294,027153
2295,073882
2296,040896
2297,068430
2298,032315
2299,034192
2300,020482
2301,055668
2302,053409
2303,061385
2304,019647
2305,059106
2306,095624
2308,003595
2309,090568
2310,067859
2311,070308
2312,058349
2313,001374
2314,039019
2315,041931
2316,094785
2317,042567
2318,061217
2319,057359
2320,016424
2321,084430
2322,006861
2323,086584
2324,038275
2325,029306
2326,050745
2327,077049
2328,043345
2329,040983
2330,064287
2331,011894
2332,028131
2333,022265
2334,003319
2335,064616
2336,081356
2338,049011
2339,043684
2340,039614
2342,056610
2343,039858
2344,069629
2345,075119
2347,011723
2348,005306
2349,092627
2350,035928
2351,063018
2352,027171
2353,072357
2354,008758
2355,090134
2356,091855
2357,090190
2358,031210
2359,021761
2360,091370
2361,079750
2362,002877
2364,009450
2365,040661
2367,041220
2368,059602
2369,086815
2370,000052
2371,046078
2373,078631
2374,009515
2375,085959
2376,020114
2377,070427
2378,087033
2379,068936
2380,077285
2381,069986
2382,011575
2383,057703
2384,015848
2385,019581
2386,008521
2387,036704
2388,073946
2389,038001
2391,037886
2392,073977
2393,092930
2394,034744
2395,014765
2396,072931
2397,098931
2399,020611
2400,009583
2401,047384
2403,060687
2404,085751
2405,062052
2407,023625
2408,071261
2409,043847
2410,092638
2411,051816
2412,092361
2413,002451
2414,006590
2416,036359
2417,059121
2418,011101
2419,006156
2421,009001
2423,019292
2424,003124
2425,019913
2426,063865
2427,045943
2428,084164
2429,063595
2430,003946
2431,063078
2432,022097
2433,062230
2434,044300
2435,081157
2436,081740
2437,065045
2439,073013
2440,017936
2441,058191
2442,043422
2443,099563
2444,086581
2445,018255
2448,016722
2449,044709
2450,006085
2451,041127
2452,010094
2453,034034
2454,087585
2455,017407
2457,059401
2458,059899
2459,072267
2460,063097
2461,060477
2462,060249
2463,013393
2464,085503
2465,097448
2467,085064
2468,082580
2470,084323
2471,099682
2473,017135
2474,032548
2475,079552
2476,060337
2477,051557
2478,051619
2480,015643
2481,032526
2482,075509
2483,002376
2485,092061
2486,084263
2487,034487
2488,040468
2489,022951
2490,033150
2491,084273
2492,096453
2493,017704
2494,051063
2495,053840
2496,074603
2497,094547
2498,023103
2499,081590
2500,024330
2501,073654
2502,017397
2503,042927
2504,038871
2505,077353
2506,087009
2507,023972
2508,005990
2509,012554
2510,047841
2512,072463
2513,078005
2514,074730
2516,081722
2517,008677
2518,069539
2519,020274
2520,016939
2521,086294
2522,089838
2523,024496
2524,083102
2525,025500
2528,064101
2529,008892
2530,032256
2531,017668
2532,050433
2533,044012
2534,099287
2535,044562
2536,050063
2537,062364
2538,068967
2539,033128
2540,064676
2541,058853
2542,097257
2543,061253
2544,044799
2545,053082
2547,063002
2548,078552
2550,092540
2551,020639
2552,028503
2554,058849
2555,032863
2556,029954
2557,057307
2558,079896
2559,072309
2560,015662
2561,040658
2562,016103
2563,005832
2564,066155
2565,067044
2566,011109
2568,072808
2569,052411
2570,051381
2572,023633
2573,073652
2574,033028
2576,034285
2577,073973
2578,091736
2579,051241
2580,073913
2582,013135
2583,018059
2584,062512
2585,023672
2586,075745
2587,000632
2588,058218
2589,098025
2590,091040
2591,073085
2592,080726
2593,048056
2594,035222
2595,024733
2597,075218
2598,060994
2599,031223
2600,001128
2601,078813
2602,074132
2603,015831
2604,019069
2605,019371
2606,008715
2607,077995
2608,062857
2609,012456
2611,030005
2612,046790
2613,090885
2615,056521
2616,021587
2617,027268
2618,064342
2619,044397
2620,013654
2621,001331
2622,009945
2623,001515
2625,069445
2626,017601
2627,024657
2628,089325
2629,058928
2630,094745
2631,063271
2632,091734
2633,012198
2634,018845
2635,035336
2636,086391
2637,093264
2638,018306
2639,003614
2640,048518
2641,050004
2642,029961
2643,038189
2644,088546
2645,080832
2646,017250
2647,011082
2648,079363
2651,031896
2652,080630
2653,019468
2654,030285
2655,049531
2656,014763
2657,062321
2658,060160
2659,041390
2660,095614
2661,098673
2662,085367
2663,069776
2664,029085
2665,034287
2666,027026
2667,013587
2668,098834
2669,085967
2670,050208
2671,001224
2672,012706
2674,036131
2675,097640
2676,098797
2677,072590
2678,094583
2679,002046
2680,046801
2682,044807
2683,006595
2685,058120
2686,072090
2687,097243
2688,093466
2689,050704
2690,088050
2691,055149
2692,019448
2693,019203
2694,085659
2695,079934
2696,050335
2697,020317
2698,046509
2699,030753
2700,051727
2701,044339
2702,093482
2703,064700
2704,034549
2705,046638
2706,097037
2707,056623
2709,028867
2710,082335
2711,062585
2712,088722
2714,073526
2717,042000
2720,062660
2721,020661
2722,045342
2723,048362
2724,011348
2725,017558
2726,012280
2728,091329
2729,054274
2730,048964
2731,041554
2732,069911
2733,013686
2734,087251
2735,009024
2736,054821
2738,060849
2739,039134
2740,087126
2741,069967
2742,031322
2744,033670
2745,074412
2746,002339
2748,002305
2749,095112
2750,002417
2751,029611
2753,042532
2754,023839
2755,008182
2756,099078
2757,081024
2758,051579
2759,059209
2760,091501
2761,054281
2762,047882
2763,088679
2764,030970
2765,070804
2766,043957
2767,043013
2768,061866
2769,035960
2771,094320
2772,077024
2773,054163
2774,027006
2775,007673
2776,045007
2777,042596
2778,020486
2779,041250
2780,049850
2782,075379
2783,079650
2784,017085
2785,099874
2786,087300
2787,058081
2788,084875
2789,037189
2790,071756
2791,048741
2792,086679
2793,053716
2794,071420
2795,002548
2796,090086
2797,092432
2798,018381
2799,031493
2800,099684
2801,024348
2802,025111
2803,033332
2804,091097
2805,036246
2806,055394
2807,060375
2808,024867
2809,036142
2811,028522
2812,001050
2813,038463
2815,046054
2816,094414
2817,000852
2819,067064
2821,079865
2822,069434
2823,035671
2824,023372
2825,019865
2826,006609
2829,033608
2830,028826
2831,064519
2832,069396
2834,058941
2836,024379
2837,043083
2838,072132
2839,046148
2841,051696
2843,099170
2844,096828
2846,099459
2847,037668
2849,064518
2850,013769
2851,035087
2852,023012
2854,066481
2856,025420
2857,082252
2858,024624
2859,081368
2860,003402
2861,016324
2862,099768
2865,029860
2866,012563
2867,064565
2868,005851
2869,050038
2870,072777
2871,033988
2872,028968
2873,037442
